PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
455,455,,127.0.0.53,127.0.0.1,53,38113,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,38113,systemd-resolved,UDP
3045,3246,,0.0.0.0,216.239.32.36,34806,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,34806,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,34806,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,34806,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,34806,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,34806,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,38113,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,38113,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,47624,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,47624,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,59615,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,45431,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,45431,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,38883,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,38883,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,52865,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,52865,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,40191,systemd-resolved,UDP
5700,5703,Chrome_ChildIOT,127.0.0.1,127.0.0.53,43368,53,code,IP
5700,5703,Chrome_ChildIOT,127.0.0.1,127.0.0.53,33709,53,code,IP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,43368,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,33709,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,38004,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,38004,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,59908,systemd-resolved,UDP
5700,5703,Chrome_ChildIOT,127.0.0.1,127.0.0.53,43548,53,code,IP
5700,5703,Chrome_ChildIOT,127.0.0.1,127.0.0.53,27059,53,code,IP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,43548,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,27059,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,46680,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,46680,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,49191,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,36873,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,36873,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,45915,systemd-resolved,UDP
5700,5703,Chrome_ChildIOT,127.0.0.1,127.0.0.53,28207,53,code,IP
5700,5703,Chrome_ChildIOT,127.0.0.1,127.0.0.53,1169,53,code,IP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,28207,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,1169,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,57367,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,57367,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,45019,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,45019,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,39842,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,39842,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,35832,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,35832,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,34069,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,34069,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,42159,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,42159,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,41435,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,45093,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,45093,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,40055,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,40055,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,57784,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,57784,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,53302,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,53302,systemd-resolved,UDP
581,581,,0.0.0.0,192.168.175.128,5353,5353,avahi-daemon,UDP
581,581,,0.0.0.0,192.168.175.128,5353,5353,avahi-daemon,UDP
581,581,,0.0.0.0,192.168.175.128,5353,5353,avahi-daemon,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,42159,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,39696,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,39696,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,59197,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,42159,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,33637,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,33329,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,55409,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,55409,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,33637,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,33329,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,37515,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,37515,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,48399,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,48399,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,57615,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,57615,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,53232,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,53232,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,35324,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,51432,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,35324,systemd-resolved,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,57075,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,57075,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,57075,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,44561,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,44561,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.138,56168,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.138,56168,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.138,56168,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,57075,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.138,56168,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,57868,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,57868,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,57868,443,firefox,UDP
3045,3246,,0.0.0.0,216.239.32.36,42879,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,57868,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,33222,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,33222,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.98,33382,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.98,33382,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.98,33382,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.98,33382,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.98,33382,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.98,33382,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.98,33382,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.98,33382,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,33760,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,33760,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,42938,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,42938,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,37733,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,37733,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.68,59358,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,53411,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,53411,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
